Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
GFSA.SLS02G01Z92,2011.06,98633,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2012.06,99634,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2013.06,101317,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2014.06,106622,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2015.06,109988,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2016.06,113402,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2017.06,119475,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2018.06,124675,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2019.06,130675,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2020.06,137098,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2021.06,147007,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2022.06,174577,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2023.06,182758,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2024.06,190766,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z92,2025.06,195813,PROVISIONAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2009.06,2153,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2010.06,935,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2011.06,3130,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2012.06,2341,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2013.06,1914,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2014.06,1443,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2015.06,439,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2016.06,-196,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2017.06,-534,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2018.06,-1066,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2019.06,-2124,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2020.06,-4399,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2021.06,-3790,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2022.06,-3468,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2023.06,-4989,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2024.06,-8926,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z93,2025.06,-10043,PROVISIONAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net financial worth,,,,,Dollars,6
GFSA.SLS02G01Z95,2009.06,7320,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2010.06,9342,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2011.06,10253,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2012.06,11411,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2013.06,12530,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2014.06,13269,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2015.06,15116,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2016.06,16154,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2017.06,17649,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2018.06,18811,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2019.06,19941,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2020.06,22679,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2021.06,24129,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2022.06,26554,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2023.06,30621,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2024.06,35700,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z95,2025.06,37921,PROVISIONAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Gross debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2009.06,3448,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2010.06,5111,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2011.06,5911,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2012.06,6783,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2013.06,7534,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2014.06,8166,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2015.06,9207,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2016.06,10249,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2017.06,10942,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2018.06,11457,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2019.06,12455,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2020.06,14196,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2021.06,14983,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2022.06,16585,FINAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2023.06,19134,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2024.06,22571,REVISED,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G01Z96,2025.06,24375,PROVISIONAL,"Local Government, Balance Sheet, Net Balances and Memorandum Items",Government Financial Statistics - GFS,Net debt,,,,,Dollars,6
GFSA.SLS02G05Z623012,2009.06,738,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2010.06,872,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2011.06,758,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2012.06,940,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2013.06,1212,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2014.06,1152,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2015.06,1514,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2016.06,1283,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2017.06,1773,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2018.06,2427,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2019.06,2095,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2020.06,2098,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2021.06,1963,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2022.06,1960,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2023.06,1952,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2024.06,2437,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623012,2025.06,2343,PROVISIONAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Cash,,,,Dollars,6
GFSA.SLS02G05Z623013,2009.06,828,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2010.06,875,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2011.06,941,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2012.06,1011,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2013.06,1086,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2014.06,1174,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2015.06,1098,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2016.06,997,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2017.06,1041,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2018.06,1159,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2019.06,1209,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2020.06,1545,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2021.06,2007,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2022.06,2126,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2023.06,2723,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2024.06,3188,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623013,2025.06,3327,PROVISIONAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Debt securities,,,,Dollars,6
GFSA.SLS02G05Z623014,2009.06,1198,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2010.06,1308,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2011.06,1295,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2012.06,1246,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2013.06,1206,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2014.06,1519,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2015.06,1793,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2016.06,1836,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2017.06,2112,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2018.06,2314,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2019.06,2651,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2020.06,2974,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2021.06,3281,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2022.06,3500,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2023.06,4202,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2024.06,4390,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623014,2025.06,4831,PROVISIONAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Loans,,,,Dollars,6
GFSA.SLS02G05Z623015,2009.06,2640,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2010.06,2566,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2011.06,2036,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2012.06,2247,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2013.06,2265,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2014.06,2415,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2015.06,2462,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2016.06,3158,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2017.06,3043,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2018.06,2941,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2019.06,3338,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2020.06,4725,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2021.06,5135,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2022.06,5201,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2023.06,5313,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2024.06,4858,REVISED,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623015,2025.06,3530,PROVISIONAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Shares and other equity,,,,Dollars,6
GFSA.SLS02G05Z623016,2009.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2010.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2011.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2012.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2013.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2014.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2015.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2016.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2017.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2018.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2019.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2020.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2021.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2022.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2023.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2024.06,0,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623016,2025.06,0,PROVISIONAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Insurance technical reserves,,,,Dollars,6
GFSA.SLS02G05Z623017,2009.06,3095,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2010.06,3695,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2011.06,7237,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2012.06,7407,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2013.06,7443,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2014.06,7436,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2015.06,7585,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2016.06,8013,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
GFSA.SLS02G05Z623017,2017.06,8163,FINAL,"Local Government, Balance Sheet, Financial Assets",Government Financial Statistics - GFS,Financial assets,Equity accounted investments,,,,Dollars,6
